# Time-averaged data for fix printcond
# TimeStep v_totalcondx v_totalcondy v_totalcondz
7536 0.00544273 0.00601434 -0.000698142
7538 0.00556551 0.00601946 -0.000924311
7540 0.00565755 0.00601418 -0.00116539
7542 0.00566337 0.00601873 -0.00139361
7544 0.00553557 0.0060565 -0.00157461
7546 0.00526801 0.00614826 -0.00167462
7548 0.00489489 0.00630693 -0.0016719
7550 0.00447283 0.00653536 -0.00156719
7552 0.00406331 0.00682642 -0.00138375
7554 0.00370577 0.00716193 -0.00114831
7556 0.0034063 0.00750918 -0.000873678
7558 0.00316704 0.00782216 -0.000569931
7560 0.00301637 0.00805656 -0.000263345
7562 0.00299508 0.00818486 6.70316e-06
7564 0.00311801 0.00819934 0.000211786
7566 0.00336323 0.00811004 0.000346978
7568 0.00368778 0.00794095 0.00042566
7570 0.00404472 0.00772371 0.00046826
7572 0.004393 0.00749201 0.000495244
7574 0.0046975 0.00728046 0.000524395
7576 0.00492194 0.0071248 0.000572052
7578 0.00502479 0.00705817 0.000655906
7580 0.00498065 0.00709832 0.000787187
7582 0.00481737 0.00723497 0.000967133
7584 0.00460488 0.00743388 0.00118696
7586 0.00439845 0.00765515 0.00143258
7588 0.0042189 0.00786878 0.00168756
7590 0.00408038 0.0080581 0.00194007
7592 0.00401152 0.00821315 0.00218273
7594 0.00404924 0.00832508 0.00240858
7596 0.00421474 0.00838435 0.00260605
7598 0.00449471 0.00837766 0.00275168
7600 0.00485847 0.00828434 0.00280678
7602 0.00528096 0.00809001 0.00274025
7604 0.00573709 0.00781186 0.00256491
7606 0.00619861 0.00749354 0.00232657
7608 0.00663679 0.00717344 0.00206821
7610 0.00703024 0.0068738 0.00181607
7612 0.00736737 0.00661905 0.00158798
7614 0.0076507 0.00645314 0.00142073
7616 0.00789103 0.00644031 0.00137679
7618 0.00807694 0.00660737 0.00149007
7620 0.00816598 0.00688491 0.00170325
7622 0.00812675 0.00715101 0.00189067
7624 0.00797837 0.00733052 0.00195985
7626 0.00777993 0.00743033 0.00191337
7628 0.00759216 0.00748921 0.00181481
7630 0.00746556 0.00753759 0.00173308
7632 0.00743707 0.00758705 0.00171509
7634 0.00751754 0.00763204 0.00177281
7636 0.00769222 0.0076591 0.00189168
7638 0.00794363 0.00766747 0.00204956
7640 0.00827293 0.00767518 0.0022386
7642 0.00871746 0.00772006 0.00248552
7644 0.00933638 0.00784453 0.00283265
7646 0.0101259 0.00804178 0.00326955
7648 0.0109698 0.00824675 0.00370487
7650 0.0117104 0.00839584 0.00403265
7652 0.0122595 0.0084808 0.00422003
7654 0.0126244 0.00853398 0.00431033
7656 0.0128426 0.00857759 0.00435272
7658 0.0129539 0.00861523 0.00437778
7660 0.0129999 0.00864158 0.0043996
7662 0.0130188 0.00864349 0.00441999
7664 0.0130445 0.00860614 0.00443392
7666 0.0131044 0.00851388 0.00443839
7668 0.0132161 0.00835235 0.00443934
7670 0.013385 0.00811274 0.00445025
7672 0.0136042 0.00779899 0.00448331
7674 0.013857 0.00743211 0.00454693
7676 0.014121 0.00705046 0.00466252
7678 0.014374 0.00670916 0.00488805
7680 0.0145842 0.00646573 0.0052812
7682 0.0146965 0.00635307 0.00579976
7684 0.0146543 0.00636249 0.0062895
7686 0.0144501 0.00645398 0.00661889
7688 0.0141242 0.00658474 0.00678529
7690 0.0137227 0.00672774 0.00687372
7692 0.0132713 0.00687074 0.00695863
7694 0.0127794 0.00700321 0.00707341
7696 0.0122519 0.00711259 0.00722136
7698 0.0116996 0.00718803 0.00739306
7700 0.0111349 0.00722022 0.00757178
7702 0.0105704 0.00720452 0.00773791
7704 0.0100168 0.00714491 0.00787358
7706 0.00948179 0.00705373 0.00796555
7708 0.00896948 0.00694787 0.00800638
7710 0.00847769 0.00684405 0.00799531
7712 0.00798434 0.00674903 0.00795597
7714 0.00745224 0.00665783 0.00792966
7716 0.00692096 0.00660719 0.00786976
7718 0.00637701 0.00661882 0.00782001
7720 0.00579978 0.00669719 0.00782624
7722 0.00518921 0.00681453 0.00787819
7724 0.00456234 0.00692359 0.00792935
7726 0.00394314 0.00699383 0.00794837
7728 0.00335132 0.00701661 0.00794456
7730 0.00279815 0.00697819 0.00794535
7732 0.00228844 0.00684893 0.00797234
7734 0.00182967 0.006606 0.00804066
7736 0.00143943 0.00626162 0.00816335
7738 0.00113748 0.00585851 0.00834842
7740 0.000930929 0.00544265 0.0085953
7742 0.000810146 0.00504835 0.00889372
7744 0.000755652 0.00470126 0.00922695
7746 0.000746951 0.00442255 0.00957703
7748 0.000766452 0.00422412 0.00992849
7750 0.00079907 0.0041002 0.0102675
7752 0.00083361 0.004031 0.0105799
7754 0.000860621 0.00399097 0.0108583
7756 0.000867328 0.00395177 0.0111122
7758 0.000878014 0.00395015 0.0112899
7760 0.00090146 0.00402066 0.0113424
7762 0.000891508 0.00411246 0.0113201
7764 0.000824549 0.00419265 0.0112533
7766 0.00069316 0.00424504 0.0111553
7768 0.000502207 0.00426111 0.0110373
7770 0.000270611 0.00423581 0.0109146
7772 3.19759e-05 0.0041628 0.0108109
7774 -0.000169001 0.00403233 0.0107587
7776 -0.000287734 0.00383497 0.0107873
7778 -0.000296618 0.00356861 0.0109059
7780 -0.000194158 0.00324181 0.0110963
7782 4.41709e-07 0.00287052 0.0113257
7784 0.000259197 0.00247396 0.0115616
7786 0.0005552 0.0020758 0.0117766
7788 0.000862564 0.00170083 0.011948
7790 0.00116279 0.00136891 0.0120562
7792 0.00143984 0.00109769 0.0120829
7794 0.00168029 0.000899578 0.0120135
7796 0.00187554 0.000778464 0.0118417
7798 0.00202399 0.000728561 0.0115753
7800 0.00213087 0.000735269 0.0112361
7802 0.00220425 0.000779038 0.0108533
7804 0.00224869 0.000841487 0.0104571
7806 0.00226169 0.000911405 0.0100748
7808 0.00223479 0.000988942 0.00973304
7810 0.00215594 0.00108495 0.00946024
7812 0.002015 0.00121168 0.00927745
7814 0.0018032 0.00136399 0.00918155
7816 0.0015194 0.0015168 0.00913868
7818 0.00117601 0.00164693 0.00910466
7820 0.000795918 0.00175246 0.00905268
7822 0.000403423 0.00184773 0.00897648
7824 1.7401e-05 0.00194623 0.00887911
7826 -0.000350126 0.0020559 0.00876282
7828 -0.000691243 0.00218215 0.00862865
7830 -0.000999609 0.00233085 0.00847865
7832 -0.00126816 0.00250989 0.00831647
7834 -0.00149187 0.00272206 0.00815069
7836 -0.00166793 0.00296418 0.00799178
7838 -0.00179701 0.00322609 0.00785016
7840 -0.00188312 0.00349208 0.0077349
7842 -0.00193229 0.00374414 0.00765265
7844 -0.00195136 0.00396353 0.00760657
7846 -0.00194536 0.00413407 0.00759637
7848 -0.00191427 0.00424667 0.00761877
7850 -0.00185261 0.0043054 0.00766861
7852 -0.00175495 0.0043291 0.00774067
7854 -0.00162209 0.00434827 0.00782968
7856 -0.00146082 0.00439065 0.00792507
7858 -0.00128727 0.00447031 0.00800265
7860 -0.00112362 0.00458551 0.0080282
7862 -0.00098855 0.00472712 0.00797578
7864 -0.000892855 0.00488997 0.00784052
7866 -0.000839435 0.00507274 0.00763533
7868 -0.000827446 0.00527306 0.00737864
7870 -0.00085592 0.00548709 0.00708658
7872 -0.000923154 0.00570988 0.00676977
7874 -0.0010247 0.00593675 0.00643436
7876 -0.00115299 0.00616395 0.00608393
7878 -0.00129884 0.00638844 0.00572197
7880 -0.00145341 0.00660744 0.00535396
7882 -0.00160953 0.00681816 0.004987
7884 -0.00176098 0.00701773 0.00462931
7886 -0.00189913 0.00720169 0.00428909
7888 -0.00201553 0.0073678 0.0039749
7890 -0.00210111 0.00751558 0.0036967
7892 -0.00214592 0.00764675 0.00346783
7894 -0.00213843 0.00776423 0.00330524
7896 -0.00206604 0.00786799 0.00321889
7898 -0.00192489 0.00795363 0.00320314
7900 -0.0017242 0.00801441 0.0032288
7902 -0.00147945 0.00804639 0.00325531
7904 -0.00119366 0.00805156 0.00324891
7906 -0.000838517 0.00802242 0.00319241
7908 -0.000355173 0.00794524 0.00308705
7910 0.000309872 0.00780728 0.00294445
7912 0.00114875 0.00761639 0.00277926
7914 0.00209193 0.0074015 0.00260209
7916 0.00306416 0.00719351 0.00242202
7918 0.00401044 0.00701614 0.00224867
7920 0.00488349 0.00688818 0.00209022
7922 0.00562857 0.00682654 0.00195056
7924 0.00619796 0.00684051 0.00182996
7926 0.0065961 0.00692174 0.00173314
7928 0.0068821 0.0070408 0.00166348
7930 0.00711271 0.00717144 0.0016201
7932 0.00731064 0.00729975 0.00159357
7934 0.00747337 0.00742027 0.00156823
7936 0.00759416 0.00753081 0.00152979
7938 0.00767617 0.00763397 0.00146808
7940 0.0077331 0.00773183 0.00138153
7942 0.00778257 0.00782724 0.0012739
7944 0.00783865 0.00792224 0.00114959
7946 0.00791176 0.00801885 0.0010127
7948 0.00800623 0.00811693 0.000867617
7950 0.00811938 0.00821324 0.000721105
7952 0.00824399 0.008301 0.000581486
7954 0.0083751 0.00837093 0.000454267
7956 0.00851544 0.00841293 0.000338229
7958 0.00867487 0.00841794 0.000224267
7960 0.00886182 0.00837964 9.79387e-05
7962 0.00907161 0.00829619 -5.53307e-05
7964 0.00928282 0.00817296 -0.000244077
7966 0.00946336 0.00802181 -0.000464685
7968 0.0095836 0.00785881 -0.000702339
7970 0.00962544 0.00769562 -0.000937878
7972 0.00958587 0.00754155 -0.00115569
7974 0.00947569 0.00740284 -0.00134633
7976 0.00931558 0.00728188 -0.00150465
7978 0.0091305 0.00717767 -0.00162692
7980 0.00894434 0.00708725 -0.00170996
7982 0.00877561 0.00700605 -0.00174988
7984 0.00863578 0.0069286 -0.00174248
7986 0.00852838 0.00684969 -0.00168554
7988 0.00844815 0.00676514 -0.00158472
7990 0.00838147 0.00667185 -0.00145939
7992 0.00831052 0.00656695 -0.00134007
7994 0.00821894 0.0064467 -0.0012558
7996 0.00809489 0.00630526 -0.00121903
7998 0.00792413 0.00613389 -0.00121748
8000 0.00767799 0.00590402 -0.00120672
